uniprot_id,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_NT,PCP_HX,PCP_SC,PCP_TN,PCP_SM,PCP_LR
P0AGJ9,0.096,0.048,0.856,0.189,0.639,0.557,0.103,0.081,0.048,0.096,0.856,0.665,0.227,0.251,0.124,0.053,0.309,0.603,0.397
P0C0E6,0.132,0.108,0.761,0.206,0.5,0.412,0.057,0.126,0.108,0.132,0.761,0.468,0.243,0.335,0.116,0.02,0.231,0.499,0.501
P0C0F4,0.125,0.073,0.802,0.189,0.585,0.499,0.088,0.101,0.073,0.125,0.802,0.561,0.241,0.31,0.114,0.034,0.284,0.546,0.454
P0C0L6,0.108,0.1,0.791,0.223,0.525,0.443,0.046,0.067,0.1,0.108,0.791,0.543,0.197,0.342,0.135,0.069,0.263,0.517,0.483
P0C0W8,0.066,0.088,0.846,0.27,0.538,0.442,0.063,0.101,0.088,0.066,0.846,0.513,0.167,0.409,0.159,0.045,0.273,0.561,0.439
P0C1P9,0.126,0.14,0.733,0.198,0.485,0.4,0.043,0.097,0.14,0.126,0.733,0.508,0.22,0.337,0.105,0.033,0.2,0.482,0.518
P0C1R8,0.117,0.109,0.774,0.251,0.495,0.433,0.06,0.06,0.109,0.117,0.774,0.527,0.205,0.362,0.151,0.043,0.239,0.5,0.5
P0C1S0,0.128,0.116,0.756,0.21,0.488,0.392,0.066,0.137,0.116,0.128,0.756,0.518,0.251,0.308,0.113,0.036,0.184,0.493,0.507
P0C1S7,0.075,0.073,0.852,0.243,0.573,0.442,0.05,0.154,0.073,0.075,0.852,0.603,0.161,0.294,0.125,0.066,0.234,0.48,0.52
P0C1S8,0.22,0.121,0.659,0.173,0.471,0.378,0.025,0.108,0.121,0.22,0.659,0.486,0.26,0.294,0.099,0.028,0.176,0.409,0.591
P0C1U8,0.108,0.054,0.838,0.185,0.602,0.48,0.048,0.134,0.054,0.108,0.838,0.628,0.207,0.23,0.097,0.034,0.219,0.449,0.551
P0C1U9,0.154,0.116,0.73,0.2,0.479,0.397,0.062,0.103,0.116,0.154,0.73,0.453,0.267,0.329,0.094,0.045,0.211,0.466,0.534
P0C264,0.076,0.052,0.872,0.21,0.64,0.526,0.056,0.092,0.052,0.076,0.872,0.642,0.154,0.311,0.132,0.058,0.289,0.528,0.472
P0C559,0.104,0.158,0.738,0.224,0.486,0.432,0.063,0.073,0.158,0.104,0.738,0.476,0.196,0.407,0.136,0.028,0.256,0.502,0.498
P0C5J4,0.184,0.174,0.643,0.227,0.387,0.332,0.051,0.065,0.174,0.184,0.643,0.413,0.264,0.4,0.136,0.03,0.202,0.442,0.558
P0C5S6,0.144,0.098,0.758,0.215,0.491,0.404,0.063,0.072,0.098,0.144,0.758,0.487,0.259,0.319,0.117,0.073,0.25,0.482,0.518
P0C691,0.147,0.104,0.749,0.219,0.495,0.391,0.064,0.128,0.104,0.147,0.749,0.48,0.246,0.342,0.128,0.035,0.232,0.503,0.497
P0C6E9,0.113,0.099,0.788,0.221,0.53,0.436,0.038,0.101,0.099,0.113,0.788,0.54,0.187,0.329,0.134,0.042,0.229,0.482,0.518
P0C6U6,0.097,0.06,0.843,0.272,0.514,0.409,0.06,0.105,0.06,0.097,0.843,0.613,0.214,0.292,0.177,0.077,0.219,0.531,0.469
P0C6U8,0.112,0.105,0.783,0.249,0.485,0.405,0.038,0.097,0.105,0.112,0.783,0.529,0.199,0.341,0.141,0.058,0.236,0.528,0.472
P0C6X1,0.129,0.059,0.812,0.235,0.536,0.439,0.052,0.102,0.059,0.129,0.812,0.575,0.222,0.274,0.131,0.07,0.253,0.486,0.514
P0C6X7,0.129,0.114,0.757,0.232,0.481,0.409,0.055,0.082,0.114,0.129,0.757,0.493,0.228,0.352,0.133,0.061,0.257,0.531,0.469
P0C7A3,0.129,0.107,0.764,0.234,0.512,0.462,0.056,0.052,0.107,0.129,0.764,0.522,0.204,0.376,0.137,0.051,0.309,0.566,0.434
P0C869,0.178,0.089,0.733,0.163,0.519,0.467,0.067,0.067,0.089,0.178,0.733,0.541,0.296,0.244,0.081,0.037,0.178,0.452,0.548
P0C870,0.117,0.113,0.77,0.211,0.526,0.43,0.059,0.082,0.113,0.117,0.77,0.512,0.209,0.371,0.141,0.054,0.256,0.519,0.481
P0CO23,0.158,0.124,0.718,0.208,0.495,0.426,0.025,0.059,0.124,0.158,0.718,0.5,0.198,0.371,0.149,0.05,0.287,0.5,0.5
P0CP75,0.145,0.106,0.749,0.203,0.496,0.396,0.041,0.093,0.106,0.145,0.749,0.498,0.237,0.353,0.125,0.036,0.21,0.473,0.527
P0CS13,0.112,0.09,0.798,0.283,0.468,0.382,0.043,0.112,0.09,0.112,0.798,0.511,0.202,0.361,0.176,0.034,0.227,0.515,0.485
P0CS83,0.113,0.135,0.752,0.211,0.498,0.437,0.048,0.058,0.135,0.113,0.752,0.506,0.204,0.37,0.118,0.035,0.209,0.491,0.509
P0CT06,0.143,0.128,0.729,0.218,0.483,0.402,0.048,0.088,0.128,0.143,0.729,0.486,0.219,0.358,0.124,0.042,0.254,0.506,0.494
P0CX82,0.11,0.119,0.771,0.165,0.55,0.468,0.046,0.101,0.119,0.11,0.771,0.505,0.211,0.349,0.083,0.018,0.239,0.486,0.514
P0CY54,0.106,0.12,0.775,0.217,0.518,0.465,0.026,0.054,0.12,0.106,0.775,0.498,0.172,0.385,0.127,0.03,0.271,0.508,0.492
P0DB00,0.134,0.094,0.772,0.196,0.54,0.423,0.051,0.113,0.094,0.134,0.772,0.557,0.221,0.289,0.115,0.066,0.223,0.485,0.515
P0DJD9,0.149,0.138,0.713,0.154,0.53,0.472,0.047,0.06,0.138,0.149,0.713,0.492,0.225,0.343,0.085,0.042,0.258,0.514,0.486
P0DM80,0.141,0.121,0.738,0.235,0.447,0.356,0.032,0.115,0.121,0.141,0.738,0.438,0.229,0.353,0.112,0.071,0.256,0.506,0.494
P0DMS8,0.155,0.14,0.705,0.245,0.418,0.353,0.067,0.076,0.14,0.155,0.705,0.441,0.264,0.395,0.143,0.042,0.239,0.527,0.473
P0DMS9,0.081,0.105,0.814,0.243,0.506,0.457,0.049,0.085,0.105,0.081,0.814,0.474,0.194,0.368,0.13,0.04,0.308,0.583,0.417
P0DMV8,0.062,0.054,0.884,0.216,0.627,0.494,0.062,0.113,0.054,0.062,0.884,0.627,0.165,0.293,0.134,0.077,0.265,0.522,0.478
P0DOF8,0.134,0.175,0.691,0.196,0.474,0.381,0.041,0.093,0.175,0.134,0.691,0.485,0.196,0.371,0.124,0.052,0.216,0.433,0.567
P0DOF9,0.128,0.067,0.805,0.227,0.535,0.468,0.131,0.046,0.067,0.128,0.805,0.539,0.301,0.34,0.167,0.046,0.301,0.617,0.383
P0DP23,0.137,0.1,0.763,0.218,0.505,0.422,0.047,0.09,0.1,0.137,0.763,0.503,0.224,0.338,0.117,0.042,0.235,0.469,0.531
P0DPA2,0.114,0.109,0.777,0.246,0.478,0.37,0.066,0.129,0.109,0.114,0.777,0.475,0.233,0.351,0.131,0.054,0.25,0.495,0.505
P0DPD6,0.149,0.197,0.655,0.194,0.423,0.345,0.033,0.079,0.197,0.149,0.655,0.454,0.219,0.397,0.134,0.024,0.17,0.438,0.562
P0DPI0,0.131,0.121,0.748,0.208,0.511,0.444,0.074,0.07,0.121,0.131,0.748,0.511,0.233,0.36,0.129,0.045,0.246,0.558,0.442
P0DPI1,0.128,0.107,0.765,0.214,0.513,0.449,0.071,0.047,0.107,0.128,0.765,0.521,0.237,0.363,0.13,0.068,0.308,0.59,0.41
P0DTC2,0.129,0.089,0.782,0.214,0.525,0.417,0.062,0.113,0.089,0.129,0.782,0.532,0.233,0.328,0.125,0.048,0.232,0.489,0.511
P0DTD1,0.093,0.057,0.85,0.2,0.614,0.5,0.014,0.114,0.057,0.093,0.85,0.643,0.143,0.271,0.129,0.036,0.164,0.464,0.536
P0DUB6,0.139,0.107,0.754,0.2,0.502,0.422,0.053,0.073,0.107,0.139,0.754,0.509,0.244,0.329,0.11,0.053,0.228,0.504,0.496
P10070,0.104,0.08,0.816,0.245,0.508,0.401,0.035,0.132,0.08,0.104,0.816,0.553,0.202,0.284,0.117,0.061,0.202,0.451,0.549
P10092,0.114,0.047,0.839,0.226,0.591,0.523,0.078,0.072,0.047,0.114,0.839,0.597,0.215,0.291,0.139,0.056,0.286,0.555,0.445
P10111,0.141,0.137,0.722,0.195,0.465,0.394,0.033,0.112,0.137,0.141,0.722,0.427,0.237,0.357,0.108,0.021,0.241,0.519,0.481
P10144,0.103,0.116,0.78,0.164,0.578,0.526,0.026,0.052,0.116,0.103,0.78,0.543,0.168,0.336,0.091,0.039,0.306,0.552,0.448
P10145,0.139,0.086,0.775,0.197,0.536,0.434,0.056,0.097,0.086,0.139,0.775,0.554,0.238,0.283,0.116,0.06,0.217,0.493,0.507
P10153,0.118,0.037,0.845,0.298,0.441,0.36,0.081,0.075,0.037,0.118,0.845,0.553,0.304,0.28,0.13,0.087,0.174,0.54,0.46
P10173,0.103,0.072,0.825,0.258,0.533,0.419,0.036,0.153,0.072,0.103,0.825,0.586,0.172,0.278,0.136,0.061,0.203,0.453,0.547
P10210,0.147,0.094,0.758,0.302,0.422,0.35,0.038,0.098,0.094,0.147,0.758,0.496,0.219,0.373,0.166,0.067,0.256,0.518,0.482
P10236,0.138,0.12,0.742,0.188,0.517,0.455,0.077,0.089,0.12,0.138,0.742,0.517,0.252,0.302,0.086,0.034,0.212,0.489,0.511
P10242,0.113,0.081,0.806,0.223,0.546,0.459,0.058,0.097,0.081,0.113,0.806,0.525,0.207,0.341,0.121,0.034,0.26,0.507,0.493
P10253,0.125,0.116,0.759,0.208,0.501,0.387,0.039,0.111,0.116,0.125,0.759,0.516,0.214,0.324,0.131,0.054,0.208,0.459,0.541
P10274,0.108,0.12,0.772,0.203,0.528,0.442,0.047,0.074,0.12,0.108,0.772,0.555,0.196,0.34,0.129,0.058,0.238,0.522,0.478
P10275,0.15,0.109,0.741,0.259,0.421,0.364,0.028,0.057,0.109,0.15,0.741,0.482,0.239,0.336,0.146,0.065,0.275,0.522,0.478
P10276,0.138,0.12,0.742,0.228,0.488,0.429,0.062,0.087,0.12,0.138,0.742,0.496,0.227,0.343,0.13,0.038,0.268,0.522,0.478
P10323,0.123,0.105,0.772,0.234,0.508,0.437,0.068,0.08,0.105,0.123,0.772,0.5,0.221,0.373,0.13,0.052,0.276,0.539,0.461
P10378,0.131,0.072,0.797,0.17,0.555,0.463,0.059,0.087,0.072,0.131,0.797,0.576,0.262,0.231,0.1,0.057,0.188,0.489,0.511
P10398,0.113,0.063,0.824,0.236,0.534,0.415,0.042,0.152,0.063,0.113,0.824,0.603,0.209,0.23,0.11,0.072,0.188,0.46,0.54
P10408,0.173,0.133,0.693,0.201,0.452,0.376,0.051,0.063,0.133,0.173,0.693,0.471,0.264,0.336,0.108,0.051,0.184,0.431,0.569
P10415,0.156,0.113,0.731,0.199,0.481,0.442,0.039,0.056,0.113,0.156,0.731,0.467,0.246,0.341,0.107,0.038,0.275,0.527,0.473
P10417,0.117,0.135,0.748,0.209,0.486,0.419,0.048,0.087,0.135,0.117,0.748,0.48,0.219,0.359,0.109,0.042,0.229,0.517,0.483
P10443,0.144,0.129,0.727,0.22,0.447,0.333,0.038,0.091,0.129,0.144,0.727,0.424,0.242,0.432,0.174,0.045,0.235,0.515,0.485
P10481,0.139,0.12,0.741,0.217,0.49,0.411,0.062,0.091,0.12,0.139,0.741,0.499,0.235,0.346,0.13,0.041,0.222,0.494,0.506
P10482,0.071,0.065,0.864,0.198,0.64,0.55,0.057,0.094,0.065,0.071,0.864,0.601,0.153,0.328,0.118,0.031,0.265,0.497,0.503
P10499,0.095,0.06,0.845,0.27,0.515,0.412,0.058,0.105,0.06,0.095,0.845,0.612,0.212,0.288,0.172,0.078,0.225,0.545,0.455
P10515,0.121,0.107,0.772,0.213,0.511,0.414,0.051,0.098,0.107,0.121,0.772,0.525,0.221,0.33,0.127,0.046,0.229,0.48,0.52
P10520,0.142,0.124,0.734,0.229,0.478,0.393,0.092,0.07,0.124,0.142,0.734,0.487,0.26,0.373,0.131,0.072,0.242,0.496,0.504
P10584,0.148,0.115,0.738,0.246,0.459,0.426,0.016,0.033,0.115,0.148,0.738,0.443,0.197,0.41,0.131,0.033,0.18,0.459,0.541
P10586,0.129,0.117,0.754,0.249,0.464,0.377,0.03,0.099,0.117,0.129,0.754,0.461,0.201,0.371,0.129,0.051,0.24,0.461,0.539
P10599,0.175,0.129,0.696,0.225,0.438,0.369,0.052,0.082,0.129,0.175,0.696,0.454,0.259,0.343,0.131,0.047,0.202,0.467,0.533
P10605,0.173,0.071,0.757,0.224,0.49,0.424,0.059,0.063,0.071,0.173,0.757,0.482,0.275,0.337,0.114,0.047,0.231,0.482,0.518
P10608,0.162,0.097,0.741,0.206,0.482,0.376,0.044,0.112,0.097,0.162,0.741,0.521,0.259,0.312,0.135,0.041,0.182,0.482,0.518
P10611,0.153,0.133,0.715,0.202,0.478,0.38,0.063,0.078,0.133,0.153,0.715,0.499,0.251,0.34,0.127,0.063,0.199,0.484,0.516
P10613,0.15,0.145,0.705,0.181,0.468,0.351,0.066,0.122,0.145,0.15,0.705,0.468,0.272,0.333,0.115,0.041,0.196,0.478,0.522
P10619,0.102,0.092,0.806,0.24,0.498,0.404,0.058,0.127,0.092,0.102,0.806,0.483,0.229,0.323,0.108,0.044,0.219,0.492,0.508
P10632,0.137,0.116,0.747,0.223,0.46,0.384,0.032,0.102,0.116,0.137,0.747,0.5,0.234,0.325,0.145,0.038,0.226,0.527,0.473
P10633,0.13,0.119,0.751,0.249,0.477,0.381,0.067,0.117,0.119,0.13,0.751,0.503,0.223,0.355,0.14,0.044,0.187,0.427,0.573
P10634,0.134,0.077,0.789,0.244,0.507,0.381,0.052,0.153,0.077,0.134,0.789,0.537,0.225,0.31,0.145,0.047,0.203,0.452,0.548
P10635,0.131,0.122,0.747,0.212,0.498,0.412,0.052,0.084,0.122,0.131,0.747,0.504,0.22,0.348,0.119,0.047,0.217,0.476,0.524
P10636,0.119,0.109,0.772,0.23,0.478,0.382,0.055,0.108,0.109,0.119,0.772,0.492,0.239,0.343,0.131,0.043,0.223,0.505,0.495
P10646,0.132,0.12,0.748,0.245,0.463,0.367,0.036,0.106,0.12,0.132,0.748,0.494,0.209,0.338,0.12,0.058,0.194,0.441,0.559
P10649,0.115,0.113,0.772,0.182,0.562,0.466,0.074,0.095,0.113,0.115,0.772,0.541,0.217,0.346,0.115,0.034,0.233,0.532,0.468
P10686,0.118,0.08,0.801,0.237,0.529,0.421,0.036,0.099,0.08,0.118,0.801,0.577,0.19,0.307,0.154,0.066,0.23,0.497,0.503
P10688,0.133,0.143,0.724,0.209,0.475,0.392,0.03,0.071,0.143,0.133,0.724,0.488,0.202,0.372,0.118,0.052,0.187,0.458,0.542
P10696,0.147,0.153,0.701,0.19,0.471,0.407,0.031,0.074,0.153,0.147,0.701,0.454,0.218,0.39,0.114,0.026,0.207,0.486,0.514
P10721,0.136,0.08,0.785,0.224,0.528,0.421,0.047,0.119,0.08,0.136,0.785,0.532,0.215,0.313,0.128,0.051,0.237,0.447,0.553
P10749,0.147,0.124,0.729,0.216,0.47,0.395,0.057,0.084,0.124,0.147,0.729,0.469,0.247,0.367,0.123,0.037,0.219,0.499,0.501
P10760,0.127,0.119,0.754,0.204,0.522,0.428,0.066,0.09,0.119,0.127,0.754,0.534,0.222,0.339,0.097,0.048,0.196,0.462,0.538
P10768,0.162,0.105,0.733,0.181,0.526,0.469,0.107,0.047,0.105,0.162,0.733,0.481,0.294,0.355,0.118,0.032,0.269,0.548,0.452
P10820,0.138,0.106,0.755,0.277,0.426,0.362,0.032,0.077,0.106,0.138,0.755,0.46,0.223,0.364,0.117,0.062,0.23,0.451,0.549
P10826,0.145,0.108,0.747,0.268,0.448,0.387,0.088,0.057,0.108,0.145,0.747,0.51,0.264,0.369,0.167,0.068,0.229,0.51,0.49
P10827,0.166,0.154,0.68,0.221,0.402,0.313,0.057,0.124,0.154,0.166,0.68,0.442,0.28,0.33,0.107,0.047,0.159,0.467,0.533
P10828,0.131,0.132,0.737,0.228,0.47,0.382,0.044,0.125,0.132,0.131,0.737,0.47,0.213,0.362,0.111,0.042,0.207,0.486,0.514
P10938,0.105,0.132,0.763,0.237,0.454,0.362,0.092,0.099,0.132,0.105,0.763,0.461,0.27,0.368,0.145,0.033,0.204,0.52,0.48
P10980,0.159,0.061,0.78,0.203,0.545,0.472,0.061,0.073,0.061,0.159,0.78,0.524,0.252,0.301,0.122,0.057,0.285,0.533,0.467
P10997,0.156,0.13,0.714,0.193,0.464,0.385,0.057,0.089,0.13,0.156,0.714,0.49,0.271,0.333,0.146,0.021,0.156,0.443,0.557
P11021,0.107,0.095,0.799,0.217,0.539,0.454,0.067,0.115,0.095,0.107,0.799,0.529,0.215,0.337,0.123,0.034,0.245,0.544,0.456
P11064,0.077,0.057,0.866,0.217,0.618,0.485,0.048,0.129,0.057,0.077,0.866,0.634,0.156,0.285,0.138,0.053,0.268,0.482,0.518
P11086,0.146,0.125,0.729,0.244,0.452,0.392,0.051,0.083,0.125,0.146,0.729,0.448,0.23,0.384,0.122,0.047,0.239,0.519,0.481
P11103,0.156,0.108,0.736,0.252,0.4,0.336,0.04,0.092,0.108,0.156,0.736,0.464,0.28,0.32,0.16,0.044,0.2,0.48,0.52
P11137,0.14,0.095,0.766,0.213,0.517,0.417,0.068,0.101,0.095,0.14,0.766,0.531,0.242,0.331,0.134,0.033,0.207,0.475,0.525
P11142,0.154,0.11,0.736,0.263,0.434,0.377,0.063,0.08,0.11,0.154,0.736,0.472,0.256,0.358,0.134,0.072,0.287,0.555,0.445
P11150,0.157,0.114,0.728,0.242,0.447,0.371,0.053,0.079,0.114,0.157,0.728,0.474,0.25,0.345,0.137,0.054,0.215,0.464,0.536
P11151,0.115,0.126,0.759,0.197,0.534,0.45,0.098,0.087,0.126,0.115,0.759,0.496,0.241,0.391,0.119,0.03,0.234,0.546,0.454
P11166,0.139,0.135,0.726,0.226,0.457,0.376,0.043,0.075,0.135,0.139,0.726,0.491,0.224,0.342,0.122,0.077,0.239,0.476,0.524
P11167,0.113,0.111,0.775,0.178,0.568,0.496,0.069,0.074,0.111,0.113,0.775,0.53,0.211,0.343,0.098,0.034,0.245,0.523,0.477
P11168,0.122,0.074,0.804,0.268,0.505,0.438,0.072,0.083,0.074,0.122,0.804,0.525,0.225,0.364,0.15,0.048,0.275,0.571,0.429
P11169,0.155,0.15,0.695,0.211,0.444,0.352,0.057,0.079,0.15,0.155,0.695,0.489,0.253,0.336,0.115,0.071,0.189,0.45,0.55
P11172,0.146,0.133,0.722,0.266,0.405,0.335,0.038,0.089,0.133,0.146,0.722,0.456,0.234,0.348,0.114,0.076,0.234,0.494,0.506
P11214,0.172,0.102,0.726,0.225,0.465,0.414,0.08,0.059,0.102,0.172,0.726,0.463,0.287,0.374,0.161,0.035,0.271,0.533,0.467
P11216,0.142,0.121,0.737,0.233,0.467,0.402,0.067,0.061,0.121,0.142,0.737,0.461,0.246,0.401,0.164,0.034,0.277,0.553,0.447
P11217,0.115,0.059,0.826,0.264,0.536,0.445,0.054,0.092,0.059,0.115,0.826,0.588,0.195,0.325,0.181,0.052,0.268,0.522,0.478
P11229,0.15,0.105,0.744,0.254,0.418,0.323,0.041,0.066,0.105,0.15,0.744,0.421,0.264,0.371,0.154,0.078,0.266,0.504,0.496
P11247,0.133,0.133,0.735,0.173,0.524,0.441,0.043,0.078,0.133,0.133,0.735,0.49,0.213,0.329,0.078,0.052,0.239,0.496,0.504
P11274,0.1,0.068,0.832,0.271,0.519,0.436,0.055,0.108,0.068,0.1,0.832,0.579,0.198,0.318,0.175,0.038,0.238,0.516,0.484
P11275,0.136,0.126,0.738,0.23,0.482,0.419,0.079,0.084,0.126,0.136,0.738,0.55,0.241,0.335,0.131,0.047,0.183,0.524,0.476
P11308,0.135,0.111,0.754,0.252,0.462,0.385,0.038,0.09,0.111,0.135,0.754,0.494,0.212,0.34,0.124,0.073,0.237,0.476,0.524
P11309,0.105,0.067,0.827,0.258,0.525,0.422,0.047,0.105,0.067,0.105,0.827,0.585,0.197,0.312,0.182,0.056,0.269,0.543,0.457
P11344,0.126,0.106,0.769,0.276,0.422,0.312,0.04,0.121,0.106,0.126,0.769,0.457,0.236,0.357,0.166,0.07,0.271,0.533,0.467
P11348,0.075,0.07,0.855,0.249,0.571,0.431,0.072,0.17,0.07,0.075,0.855,0.603,0.182,0.294,0.16,0.042,0.234,0.514,0.486
P11362,0.144,0.131,0.725,0.222,0.464,0.406,0.05,0.061,0.131,0.144,0.725,0.484,0.233,0.366,0.131,0.045,0.25,0.515,0.485
P11387,0.141,0.11,0.749,0.191,0.528,0.436,0.042,0.079,0.11,0.141,0.749,0.523,0.213,0.347,0.124,0.057,0.25,0.512,0.488
P11388,0.209,0.138,0.653,0.189,0.436,0.369,0.075,0.075,0.138,0.209,0.653,0.454,0.312,0.335,0.112,0.032,0.201,0.444,0.556
P11412,0.126,0.174,0.7,0.2,0.458,0.342,0.037,0.126,0.174,0.126,0.7,0.458,0.205,0.395,0.105,0.032,0.168,0.453,0.547
P11413,0.148,0.13,0.722,0.19,0.483,0.388,0.047,0.109,0.13,0.148,0.722,0.478,0.243,0.328,0.089,0.043,0.188,0.45,0.55
P11416,0.107,0.089,0.804,0.212,0.559,0.468,0.045,0.096,0.089,0.107,0.804,0.56,0.185,0.321,0.124,0.04,0.242,0.492,0.508
P11440,0.145,0.092,0.763,0.295,0.43,0.362,0.053,0.082,0.092,0.145,0.763,0.454,0.237,0.396,0.15,0.087,0.324,0.57,0.43
P11444,0.166,0.207,0.626,0.194,0.392,0.323,0.029,0.074,0.207,0.166,0.626,0.416,0.236,0.402,0.117,0.037,0.157,0.411,0.589
P11473,0.136,0.117,0.747,0.24,0.468,0.368,0.04,0.115,0.117,0.136,0.747,0.495,0.216,0.347,0.142,0.04,0.196,0.436,0.564
P11474,0.109,0.12,0.771,0.229,0.486,0.371,0.029,0.12,0.12,0.109,0.771,0.497,0.194,0.354,0.103,0.057,0.183,0.446,0.554
P11497,0.117,0.123,0.76,0.214,0.48,0.369,0.046,0.118,0.123,0.117,0.76,0.484,0.23,0.339,0.116,0.043,0.194,0.471,0.529
P11500,0.151,0.113,0.736,0.243,0.447,0.377,0.062,0.096,0.113,0.151,0.736,0.442,0.26,0.358,0.13,0.036,0.202,0.464,0.536
P11507,0.133,0.12,0.747,0.192,0.52,0.443,0.051,0.09,0.12,0.133,0.747,0.509,0.219,0.342,0.109,0.036,0.228,0.484,0.516
P11509,0.13,0.147,0.723,0.265,0.408,0.33,0.046,0.067,0.147,0.13,0.723,0.454,0.227,0.409,0.175,0.05,0.208,0.499,0.501
P11511,0.128,0.137,0.735,0.179,0.547,0.462,0.077,0.068,0.137,0.128,0.735,0.479,0.214,0.385,0.077,0.034,0.265,0.453,0.547
P11541,0.135,0.114,0.751,0.188,0.54,0.467,0.079,0.085,0.114,0.135,0.751,0.526,0.237,0.331,0.097,0.032,0.244,0.509,0.491
P11586,0.14,0.122,0.738,0.224,0.483,0.392,0.064,0.118,0.122,0.14,0.738,0.475,0.235,0.353,0.118,0.035,0.217,0.472,0.528
P11597,0.135,0.135,0.729,0.206,0.491,0.396,0.055,0.133,0.135,0.135,0.729,0.491,0.223,0.346,0.098,0.025,0.193,0.484,0.516
P11613,0.159,0.085,0.756,0.22,0.467,0.39,0.033,0.081,0.085,0.159,0.756,0.484,0.26,0.329,0.142,0.033,0.207,0.492,0.508
P11678,0.109,0.106,0.785,0.234,0.518,0.437,0.071,0.076,0.106,0.109,0.785,0.546,0.213,0.343,0.13,0.052,0.232,0.499,0.501
P11707,0.154,0.118,0.729,0.18,0.517,0.409,0.06,0.098,0.118,0.154,0.729,0.529,0.246,0.315,0.11,0.048,0.154,0.435,0.565
P11708,0.117,0.078,0.804,0.241,0.533,0.435,0.05,0.115,0.078,0.117,0.804,0.567,0.198,0.311,0.115,0.052,0.213,0.435,0.565
P11712,0.099,0.095,0.806,0.225,0.536,0.423,0.036,0.135,0.095,0.099,0.806,0.541,0.18,0.333,0.126,0.05,0.216,0.477,0.523
P11715,0.121,0.104,0.775,0.198,0.495,0.382,0.045,0.135,0.104,0.121,0.775,0.462,0.249,0.337,0.106,0.043,0.241,0.548,0.452
P11716,0.11,0.077,0.813,0.251,0.49,0.419,0.041,0.086,0.077,0.11,0.813,0.5,0.222,0.352,0.148,0.038,0.256,0.543,0.457
P11717,0.097,0.067,0.836,0.264,0.528,0.433,0.078,0.122,0.067,0.097,0.836,0.5,0.219,0.356,0.128,0.039,0.289,0.547,0.453
P11762,0.139,0.136,0.725,0.204,0.499,0.436,0.04,0.073,0.136,0.139,0.725,0.494,0.202,0.368,0.106,0.048,0.237,0.537,0.463
P11766,0.129,0.129,0.742,0.225,0.473,0.397,0.066,0.084,0.129,0.129,0.742,0.501,0.239,0.35,0.135,0.056,0.213,0.529,0.471
P11797,0.105,0.105,0.789,0.192,0.534,0.462,0.026,0.071,0.105,0.105,0.789,0.508,0.195,0.342,0.086,0.045,0.241,0.504,0.496
P11799,0.168,0.067,0.765,0.329,0.416,0.329,0.067,0.128,0.067,0.168,0.765,0.47,0.255,0.336,0.148,0.094,0.302,0.517,0.483
P11802,0.126,0.111,0.763,0.225,0.512,0.441,0.066,0.083,0.111,0.126,0.763,0.511,0.218,0.362,0.131,0.046,0.277,0.545,0.455
P11838,0.069,0.063,0.868,0.236,0.589,0.44,0.057,0.155,0.063,0.069,0.868,0.629,0.17,0.284,0.121,0.075,0.221,0.503,0.497
P11880,0.141,0.124,0.735,0.178,0.524,0.451,0.032,0.073,0.124,0.141,0.735,0.511,0.205,0.335,0.103,0.041,0.241,0.503,0.497
P11884,0.141,0.148,0.711,0.216,0.398,0.323,0.048,0.102,0.148,0.141,0.711,0.43,0.286,0.314,0.105,0.05,0.141,0.432,0.568
P11926,0.136,0.124,0.739,0.204,0.503,0.417,0.066,0.098,0.124,0.136,0.739,0.507,0.234,0.339,0.112,0.042,0.204,0.469,0.531
P11940,0.147,0.135,0.718,0.196,0.503,0.411,0.049,0.104,0.135,0.147,0.718,0.528,0.215,0.362,0.11,0.018,0.178,0.521,0.479
P12004,0.144,0.129,0.727,0.182,0.497,0.431,0.053,0.081,0.129,0.144,0.727,0.528,0.244,0.311,0.104,0.039,0.185,0.474,0.526
P12081,0.155,0.159,0.686,0.177,0.491,0.436,0.033,0.069,0.159,0.155,0.686,0.466,0.206,0.36,0.077,0.039,0.204,0.43,0.57
P12104,0.137,0.135,0.728,0.189,0.516,0.425,0.057,0.062,0.135,0.137,0.728,0.474,0.218,0.389,0.124,0.06,0.267,0.503,0.497
P12236,0.121,0.048,0.831,0.234,0.545,0.457,0.075,0.092,0.048,0.121,0.831,0.616,0.248,0.267,0.152,0.048,0.232,0.543,0.457
P12259,0.151,0.085,0.764,0.249,0.478,0.408,0.046,0.061,0.085,0.151,0.764,0.498,0.234,0.369,0.144,0.039,0.221,0.465,0.535
P12265,0.136,0.136,0.727,0.157,0.524,0.423,0.06,0.095,0.136,0.136,0.727,0.501,0.242,0.339,0.09,0.035,0.231,0.51,0.49
P12268,0.148,0.101,0.751,0.226,0.494,0.394,0.047,0.084,0.101,0.148,0.751,0.531,0.226,0.316,0.095,0.078,0.212,0.408,0.592
P12276,0.134,0.087,0.779,0.194,0.545,0.443,0.058,0.105,0.087,0.134,0.779,0.556,0.231,0.306,0.13,0.034,0.209,0.474,0.526
